European_code,Name,Category,Address,City,Region,Country,Lat,Lon
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.3481366,11.2982227
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.5969676,11.5302458
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.4762164,11.022242
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.883059,11.378552
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.2389494,11.2124245
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.341087,11.2397625
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.3225638,11.3490311
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.7401193,11.63569
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.63116,11.5394862
IT0000604293390,CASSA RAIFFEISEN BASSA VALL'ISARCO SOCIETA' COOPERATIVA (IN TEDESCO RAIFFEISENKASSE UNTEREISACKTAL GENOSSENSCHAFT),Entidad de crédito,"PIAZZA CENTRALE, 6B",LAION-LAJEN,Trentino-Alto Adige/Südtirol,IT,46.6687892,11.5988803
IT0000126241693,CASSA RAIFFEISEN BASSA VENOSTA SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE UNTERVINSCHGAU GENOSSENSCHAFT),Entidad de crédito,"VIA PRINCIPALE, 12",NATURNO-NATURNS,Trentino-Alto Adige/Südtirol,IT,46.6510249,11.0049681
IT0000126241693,CASSA RAIFFEISEN BASSA VENOSTA SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE UNTERVINSCHGAU GENOSSENSCHAFT),Entidad de crédito,"VIA PRINCIPALE, 12",NATURNO-NATURNS,Trentino-Alto Adige/Südtirol,IT,46.6557283,11.0422942
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.3678092,11.354128
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.277635,11.3660356
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.6036182,11.5198339
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.8713172,11.4838016
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.5681173,11.5592863
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.3135356,11.2226025
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.2689448,11.2227283
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.6422431,11.6804782
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.6087013,11.565023
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.4542294,11.0622429
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.7459388,11.760741
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.2867552,11.2089608
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.3313243,11.3027193
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.7705837,11.6658163
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.3481366,11.2982227
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.5969676,11.5302458
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.4762164,11.022242
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.883059,11.378552
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.2389494,11.2124245
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.341087,11.2397625
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.3225638,11.3490311
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.7401193,11.63569
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.63116,11.5394862
IT0000643844312,CASSA RAIFFEISEN CAMPO DI TRENS SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE FREIENFELD GENOSSENSCHAFT),Entidad de crédito,"PIAZZA MUNICIPIO, 3",CAMPO DI TRENS-FREIENFELD,Trentino-Alto Adige/Südtirol,IT,46.6687892,11.5988803
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.3678092,11.354128
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.277635,11.3660356
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.6036182,11.5198339
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.8713172,11.4838016
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.5681173,11.5592863
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.3135356,11.2226025
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.2689448,11.2227283
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.6422431,11.6804782
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.6087013,11.565023
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.4542294,11.0622429
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.7459388,11.760741
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.2867552,11.2089608
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.3313243,11.3027193
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.7705837,11.6658163
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.3481366,11.2982227
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.5969676,11.5302458
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.4762164,11.022242
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.883059,11.378552
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.2389494,11.2124245
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.341087,11.2397625
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.3225638,11.3490311
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.7401193,11.63569
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.63116,11.5394862
IT0000373753009,CASSA RAIFFEISEN CASTELROTTO - ORTISEI SOC. COOPERATIVA - RAIFFEISENKASSE KASTELRUTH - ST. ULRICH GENOSSENSCHAFT,Entidad de crédito,"VIA O. V. WOLKENSTEIN, 9-A",CASTELROTTO-KASTELRUTH,Trentino-Alto Adige/Südtirol,IT,46.6687892,11.5988803
IT0000643859827,CASSA RAIFFEISEN DELLA VAL PASSIRIA SOCIETA' COOPERATIVA ( IN LINGUA TEDESCA RAIFFEISENKASSE PASSEIER GENOSSENSHAFT),Entidad de crédito,"PIAZZA RAIFFEISEN, 1",SAN LEONARDO IN PASSIRIA-SANKT,Trentino-Alto Adige/Südtirol,IT,46.8116193,11.2438462
IT0000389700000,CASSA RAIFFEISEN DELLA VALLE ISARCO SOCIETA' COOPERATIVA ( IN LINGUA TEDESCA RAIFFEISENKASSE EISACKTAL GENOSSENSCHAFT),Entidad de crédito,"VIA BASTIONI MAGGIORI, 12",BRESSANONE-BRIXEN,Trentino-Alto Adige/Südtirol,IT,46.7165044,11.6567468
IT0000262120012,CASSA RAIFFEISEN DI BRUNICO SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE BRUNECK GENOSSENSCHAFT),Entidad de crédito,"VIA EUROPA, 19",BRUNICO-BRUNECK,Trentino-Alto Adige/Südtirol,IT,46.7966638,11.9354838
IT0000178010511,CASSA RAIFFEISEN DI DOBBIACO SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE TOBLACH GENOSSENSHAFT),Entidad de crédito,"VIA CONTE KUENIGL, 1",DOBBIACO-TOBLACH,Trentino-Alto Adige/Südtirol,IT,46.7353586,12.2225801
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.3678092,11.354128
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.277635,11.3660356
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.6036182,11.5198339
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.8713172,11.4838016
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.5681173,11.5592863
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.3135356,11.2226025
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.2689448,11.2227283
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.6422431,11.6804782
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.6087013,11.565023
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.4542294,11.0622429
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.7459388,11.760741
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.2867552,11.2089608
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.3313243,11.3027193
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.7705837,11.6658163
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.3481366,11.2982227
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.5969676,11.5302458
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.4762164,11.022242
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.883059,11.378552
IT0000647482885,CASSA RAIFFEISEN DI FUNES SOCIETA' COOPERATIVA (IN LINGUA TEDESCA RAIFFEISENKASSE VILLNOESS GENOSSENSCHAFT),Entidad de crédito,"PETERWEG, N. 6",FUNES-VILLNOSS,Trentino-Alto Adige/Südtirol,IT,46.2389494,11.2124245
