country,region,market_category,founded
IT,Liguria,Software & SaaS,2023-01-01
IT,Toscana,Healthcare,2023-01-01
IT,Emilia-Romagna,Real Estate,2023-01-01
IT,Lombardia,E-Commerce & Retail,2023-01-01
IT,Lombardia,Mobile,2023-01-01
IT,Piemonte,Clean Tech & Energy,2023-01-01
IT,Campania,Software & SaaS,2023-01-01
IT,Emilia-Romagna,Software & SaaS,2023-01-01
IT,Trentino-Alto Adige/Südtirol,Travel & Hospitality,2022-01-01
IT,Lazio,E-Commerce & Retail,2022-01-01
IT,Lombardia,Advertising & Marketing,2022-01-01
IT,Lombardia,Software & SaaS,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Friuli-Venezia Giulia,Manufacturing & Logistics,2022-01-01
IT,Piemonte,Other,2022-01-01
IT,Marche,Entertainment & Media,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Emilia-Romagna,Software & SaaS,2022-01-01
IT,Lombardia,Mobile,2022-01-01
IT,Toscana,Software & SaaS,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Sardegna,Finance & FinTech,2022-01-01
IT,Lombardia,Social & Communication,2022-01-01
IT,Sicilia,Other,2022-01-01
IT,Piemonte,Software & SaaS,2022-01-01
IT,Lazio,Other,2022-01-01
IT,Lombardia,Finance & FinTech,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lazio,Other,2022-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Piemonte,Other,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2022-01-01
IT,Puglia,Clean Tech & Energy,2022-01-01
IT,Lazio,Other,2022-01-01
IT,Lombardia,Healthcare,2022-01-01
IT,Toscana,Other,2022-01-01
IT,Veneto,Other,2022-01-01
IT,Campania,Manufacturing & Logistics,2022-01-01
IT,Veneto,Other,2022-01-01
IT,Piemonte,Finance & FinTech,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lombardia,Security,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lombardia,Clean Tech & Energy,2022-01-01
IT,Lazio,Security,2022-01-01
IT,Abruzzo,Other,2022-01-01
IT,Lombardia,Travel & Hospitality,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Emilia-Romagna,Software & SaaS,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Lombardia,Software & SaaS,2022-01-01
IT,Valle d'Aosta/Vallée d'Aoste,Education,2022-01-01
IT,Puglia,Healthcare,2022-01-01
IT,Lombardia,Manufacturing & Logistics,2022-01-01
IT,Piemonte,Advertising & Marketing,2022-01-01
IT,Lombardia,Travel & Hospitality,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Lazio,Other,2022-01-01
IT,Trentino-Alto Adige/Südtirol,Healthcare,2022-01-01
IT,Lazio,Finance & FinTech,2022-01-01
IT,Lombardia,Healthcare,2022-01-01
IT,Lombardia,Finance & FinTech,2022-01-01
IT,Lombardia,Software & SaaS,2022-01-01
IT,Piemonte,Education,2022-01-01
IT,Emilia-Romagna,Advertising & Marketing,2022-01-01
IT,Lombardia,Hardware & Semiconductors,2022-01-01
IT,Campania,Advertising & Marketing,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Emilia-Romagna,Other,2022-01-01
IT,Puglia,Hardware & Semiconductors,2022-01-01
IT,Lombardia,Finance & FinTech,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Lombardia,E-Commerce & Retail,2022-01-01
IT,Piemonte,Other,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lombardia,Mobile,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lombardia,Software & SaaS,2022-01-01
IT,Lazio,Software & SaaS,2022-01-01
IT,Veneto,Other,2022-01-01
IT,Lazio,Advertising & Marketing,2022-01-01
IT,Lombardia,Software & SaaS,2022-01-01
IT,Veneto,Other,2022-01-01
IT,Lombardia,Analytics & AI,2022-01-01
IT,Lombardia,Travel & Hospitality,2022-01-01
IT,Toscana,Manufacturing & Logistics,2022-01-01
IT,Sicilia,Manufacturing & Logistics,2022-01-01
IT,Emilia-Romagna,Hardware & Semiconductors,2022-01-01
IT,Piemonte,Clean Tech & Energy,2022-01-01
IT,Puglia,Other,2022-01-01
IT,Lombardia,Software & SaaS,2022-01-01
IT,Friuli-Venezia Giulia,Other,2022-01-01
IT,Lombardia,Entertainment & Media,2022-01-01
IT,Emilia-Romagna,Other,2022-01-01
IT,Lombardia,Clean Tech & Energy,2022-01-01
IT,Lazio,Education,2022-01-01
IT,Veneto,Other,2022-01-01
IT,Lombardia,Clean Tech & Energy,2022-01-01
IT,Sicilia,Finance & FinTech,2022-01-01
IT,Lazio,Manufacturing & Logistics,2022-01-01
IT,Lombardia,Biotechnology,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Toscana,Analytics & AI,2022-01-01
IT,Emilia-Romagna,Analytics & AI,2022-01-01
IT,Lombardia,Energy,2022-01-01
IT,Veneto,Social & Communication,2022-01-01
IT,Lombardia,Education,2022-01-01
IT,Piemonte,Other,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Friuli-Venezia Giulia,Analytics & AI,2021-01-01
IT,Lazio,Software & SaaS,2021-01-01
IT,Campania,E-Commerce & Retail,2021-01-01
IT,Puglia,Clean Tech & Energy,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Liguria,E-Commerce & Retail,2021-01-01
IT,Lombardia,Other,2021-01-01
IT,Lazio,Software & SaaS,2021-01-01
IT,Lombardia,Healthcare,2021-01-01
IT,Lazio,Other,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2021-01-01
IT,Piemonte,Education,2021-01-01
IT,Lazio,Analytics & AI,2021-01-01
IT,Piemonte,Clean Tech & Energy,2021-01-01
IT,Emilia-Romagna,Software & SaaS,2021-01-01
IT,Veneto,Manufacturing & Logistics,2021-01-01
IT,Abruzzo,Finance & FinTech,2021-01-01
IT,Lombardia,Travel & Hospitality,2021-01-01
IT,Friuli-Venezia Giulia,Other,2021-01-01
IT,Veneto,Advertising & Marketing,2021-01-01
IT,Veneto,Software & SaaS,2021-01-01
IT,Emilia-Romagna,Software & SaaS,2021-01-01
IT,Puglia,Healthcare,2021-01-01
IT,Lombardia,Biotechnology,2021-01-01
IT,Piemonte,Hardware & Semiconductors,2021-01-01
IT,Puglia,Analytics & AI,2021-01-01
IT,Lombardia,Other,2021-01-01
IT,Lombardia,Other,2021-01-01
IT,Lombardia,Hardware & Semiconductors,2021-01-01
IT,Calabria,Software & SaaS,2021-01-01
IT,Liguria,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Mobile,2021-01-01
IT,Piemonte,Clean Tech & Energy,2021-01-01
IT,Lombardia,Advertising & Marketing,2021-01-01
IT,Piemonte,Biotechnology,2021-01-01
IT,Campania,Software & SaaS,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Sicilia,Manufacturing & Logistics,2021-01-01
IT,Lazio,E-Commerce & Retail,2021-01-01
IT,Lazio,Software & SaaS,2021-01-01
IT,Lombardia,E-Commerce & Retail,2021-01-01
IT,Abruzzo,Clean Tech & Energy,2021-01-01
IT,Lombardia,E-Commerce & Retail,2021-01-01
IT,Lazio,Finance & FinTech,2021-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Abruzzo,Analytics & AI,2021-01-01
IT,Puglia,Other,2021-01-01
IT,Abruzzo,Entertainment & Media,2021-01-01
IT,Piemonte,Software & SaaS,2021-01-01
IT,Toscana,Entertainment & Media,2021-01-01
IT,Lombardia,Entertainment & Media,2021-01-01
IT,Lombardia,Other,2021-01-01
IT,Lombardia,Education,2021-01-01
IT,Piemonte,Analytics & AI,2021-01-01
IT,Lazio,Mobile,2021-01-01
IT,Campania,E-Commerce & Retail,2021-01-01
IT,Lombardia,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Real Estate,2021-01-01
IT,Lombardia,Advertising & Marketing,2021-01-01
IT,Emilia-Romagna,Analytics & AI,2021-01-01
IT,Abruzzo,Security,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Puglia,Other,2021-01-01
IT,Trentino-Alto Adige/Südtirol,Entertainment & Media,2021-01-01
IT,Lombardia,E-Commerce & Retail,2021-01-01
IT,Lazio,Education,2021-01-01
IT,Lombardia,Education,2021-01-01
IT,Lombardia,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Analytics & AI,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Trentino-Alto Adige/Südtirol,E-Commerce & Retail,2021-01-01
IT,Campania,Other,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Lombardia,Software & SaaS,2021-01-01
IT,Lombardia,Education,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Piemonte,Other,2021-01-01
IT,Lazio,Healthcare,2021-01-01
IT,Lazio,Software & SaaS,2021-01-01
IT,Emilia-Romagna,Other,2021-01-01
IT,Campania,Travel & Hospitality,2021-01-01
IT,Piemonte,Other,2021-01-01
IT,Campania,Software & SaaS,2021-01-01
IT,Lazio,Entertainment & Media,2021-01-01
IT,Puglia,Education,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Lazio,Social & Communication,2021-01-01
IT,Piemonte,Analytics & AI,2021-01-01
IT,Lazio,Other,2021-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2021-01-01
IT,Lombardia,Education,2021-01-01
IT,Lombardia,Social & Communication,2021-01-01
IT,Lombardia,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Other,2021-01-01
IT,Liguria,Analytics & AI,2021-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2021-01-01
IT,Lombardia,Travel & Hospitality,2021-01-01
IT,Lombardia,Software & SaaS,2021-01-01
IT,Emilia-Romagna,Software & SaaS,2021-01-01
IT,Lombardia,Clean Tech & Energy,2021-01-01
IT,Lombardia,Healthcare,2021-01-01
IT,Piemonte,Hardware & Semiconductors,2021-01-01
IT,Lombardia,Entertainment & Media,2021-01-01
IT,Piemonte,Other,2021-01-01
IT,Campania,Other,2021-01-01
IT,Lombardia,E-Commerce & Retail,2021-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Emilia-Romagna,Hardware & Semiconductors,2021-01-01
IT,Lombardia,Software & SaaS,2021-01-01
IT,Puglia,Software & SaaS,2021-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2021-01-01
IT,Lombardia,E-Commerce & Retail,2021-01-01
IT,Emilia-Romagna,Travel & Hospitality,2021-01-01
IT,Lombardia,Advertising & Marketing,2021-01-01
IT,Liguria,Other,2021-01-01
IT,Lazio,Software & SaaS,2021-01-01
IT,Lombardia,Entertainment & Media,2020-01-01
IT,Lombardia,Healthcare,2020-01-01
IT,Lombardia,Finance & FinTech,2020-01-01
IT,Piemonte,Analytics & AI,2020-01-01
IT,Calabria,Mobile,2020-01-01
IT,Lombardia,Biotechnology,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Finance & FinTech,2020-01-01
IT,Piemonte,E-Commerce & Retail,2020-01-01
IT,Molise,Software & SaaS,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Piemonte,Real Estate,2020-01-01
IT,Lombardia,Manufacturing & Logistics,2020-01-01
IT,Trentino-Alto Adige/Südtirol,Software & SaaS,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2020-01-01
IT,Piemonte,Energy,2020-01-01
IT,Piemonte,Clean Tech & Energy,2020-01-01
IT,Lazio,Analytics & AI,2020-01-01
IT,Lazio,Other,2020-01-01
IT,Lombardia,Finance & FinTech,2020-01-01
IT,Lombardia,Entertainment & Media,2020-01-01
IT,Lazio,Analytics & AI,2020-01-01
IT,Lombardia,Finance & FinTech,2020-01-01
IT,Puglia,Mobile,2020-01-01
IT,Emilia-Romagna,Mobile,2020-01-01
IT,Lombardia,Mobile,2020-01-01
IT,Veneto,Software & SaaS,2020-01-01
IT,Marche,Mobile,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Lombardia,Biotechnology,2020-01-01
IT,Lombardia,Healthcare,2020-01-01
IT,Lombardia,Education,2020-01-01
IT,Lazio,Analytics & AI,2020-01-01
IT,Lombardia,Travel & Hospitality,2020-01-01
IT,Emilia-Romagna,Other,2020-01-01
IT,Piemonte,Clean Tech & Energy,2020-01-01
IT,Campania,Travel & Hospitality,2020-01-01
IT,Piemonte,Finance & FinTech,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Toscana,Analytics & AI,2020-01-01
IT,Lombardia,Finance & FinTech,2020-01-01
IT,Puglia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Veneto,Education,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Manufacturing & Logistics,2020-01-01
IT,Trentino-Alto Adige/Südtirol,Healthcare,2020-01-01
IT,Lombardia,Mobile,2020-01-01
IT,Lazio,Education,2020-01-01
IT,Lombardia,Mobile,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Trentino-Alto Adige/Südtirol,Software & SaaS,2020-01-01
IT,Emilia-Romagna,Entertainment & Media,2020-01-01
IT,Lazio,Entertainment & Media,2020-01-01
IT,Liguria,Energy,2020-01-01
IT,Friuli-Venezia Giulia,Finance & FinTech,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Friuli-Venezia Giulia,Travel & Hospitality,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Marche,Healthcare,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Liguria,Software & SaaS,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Abruzzo,Mobile,2020-01-01
IT,Abruzzo,Software & SaaS,2020-01-01
IT,Marche,Education,2020-01-01
IT,Campania,Healthcare,2020-01-01
IT,Campania,Social & Communication,2020-01-01
IT,Lazio,E-Commerce & Retail,2020-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2020-01-01
IT,Piemonte,Software & SaaS,2020-01-01
IT,Lombardia,Security,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Lazio,Other,2020-01-01
IT,Emilia-Romagna,Software & SaaS,2020-01-01
IT,Campania,E-Commerce & Retail,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Campania,Advertising & Marketing,2020-01-01
IT,Lombardia,Healthcare,2020-01-01
IT,Puglia,Analytics & AI,2020-01-01
IT,Lombardia,Travel & Hospitality,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Toscana,Software & SaaS,2020-01-01
IT,Abruzzo,Finance & FinTech,2020-01-01
IT,Lazio,Software & SaaS,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Campania,Healthcare,2020-01-01
IT,Piemonte,Software & SaaS,2020-01-01
IT,Marche,Mobile,2020-01-01
IT,Lazio,Finance & FinTech,2020-01-01
IT,Marche,Education,2020-01-01
IT,Lazio,Analytics & AI,2020-01-01
IT,Veneto,Software & SaaS,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Lazio,Healthcare,2020-01-01
IT,Lombardia,Healthcare,2020-01-01
IT,Lombardia,Manufacturing & Logistics,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Piemonte,Analytics & AI,2020-01-01
IT,Lazio,Analytics & AI,2020-01-01
IT,Toscana,Travel & Hospitality,2020-01-01
IT,Veneto,E-Commerce & Retail,2020-01-01
IT,Campania,Entertainment & Media,2020-01-01
IT,Campania,Other,2020-01-01
IT,Lazio,Other,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,Energy,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Piemonte,Other,2020-01-01
IT,Trentino-Alto Adige/Südtirol,Analytics & AI,2020-01-01
IT,Sicilia,Software & SaaS,2020-01-01
IT,Lazio,E-Commerce & Retail,2020-01-01
IT,Marche,Hardware & Semiconductors,2020-01-01
IT,Lazio,Analytics & AI,2020-01-01
IT,Friuli-Venezia Giulia,Other,2020-01-01
IT,Lazio,Other,2020-01-01
IT,Lazio,Clean Tech & Energy,2020-01-01
IT,Lombardia,Entertainment & Media,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Piemonte,Healthcare,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Valle d'Aosta/Vallée d'Aoste,Analytics & AI,2020-01-01
IT,Piemonte,Other,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Software & SaaS,2020-01-01
IT,Lombardia,Travel & Hospitality,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Lombardia,Manufacturing & Logistics,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lazio,Advertising & Marketing,2020-01-01
IT,Abruzzo,Other,2020-01-01
IT,Liguria,Entertainment & Media,2020-01-01
IT,Campania,Other,2020-01-01
IT,Veneto,Other,2020-01-01
IT,Lombardia,Other,2020-01-01
IT,Lombardia,Healthcare,2020-01-01
IT,Lombardia,Finance & FinTech,2020-01-01
IT,Toscana,Other,2020-01-01
IT,Veneto,Healthcare,2020-01-01
IT,Lombardia,Advertising & Marketing,2020-01-01
IT,Basilicata,Software & SaaS,2020-01-01
IT,Lombardia,Real Estate,2020-01-01
IT,Sicilia,Other,2020-01-01
IT,Trentino-Alto Adige/Südtirol,Advertising & Marketing,2020-01-01
IT,Lombardia,E-Commerce & Retail,2020-01-01
IT,Lombardia,Advertising & Marketing,2020-01-01
IT,Lombardia,Advertising & Marketing,2019-01-01
IT,Toscana,Analytics & AI,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Trentino-Alto Adige/Südtirol,Clean Tech & Energy,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Sardegna,Real Estate,2019-01-01
IT,Liguria,Social & Communication,2019-01-01
IT,Lombardia,Real Estate,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lazio,Other,2019-01-01
IT,Lombardia,Healthcare,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Sicilia,Analytics & AI,2019-01-01
IT,Piemonte,Education,2019-01-01
IT,Piemonte,Entertainment & Media,2019-01-01
IT,Lazio,Analytics & AI,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Toscana,Other,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Lazio,Travel & Hospitality,2019-01-01
IT,Lombardia,Mobile,2019-01-01
IT,Emilia-Romagna,Other,2019-01-01
IT,Liguria,Healthcare,2019-01-01
IT,Lazio,Education,2019-01-01
IT,Veneto,Software & SaaS,2019-01-01
IT,Piemonte,Analytics & AI,2019-01-01
IT,Lombardia,Analytics & AI,2019-01-01
IT,Campania,Software & SaaS,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Piemonte,E-Commerce & Retail,2019-01-01
IT,Veneto,Biotechnology,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Campania,Entertainment & Media,2019-01-01
IT,Lombardia,Social & Communication,2019-01-01
IT,Toscana,Finance & FinTech,2019-01-01
IT,Lazio,Healthcare,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lazio,E-Commerce & Retail,2019-01-01
IT,Lombardia,Software & SaaS,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Lazio,Manufacturing & Logistics,2019-01-01
IT,Puglia,Mobile,2019-01-01
IT,Lombardia,Advertising & Marketing,2019-01-01
IT,Trentino-Alto Adige/Südtirol,Hardware & Semiconductors,2019-01-01
IT,Liguria,Social & Communication,2019-01-01
IT,Lombardia,Software & SaaS,2019-01-01
IT,Lombardia,Healthcare,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Lombardia,Education,2019-01-01
IT,Emilia-Romagna,Advertising & Marketing,2019-01-01
IT,Lombardia,Security,2019-01-01
IT,Liguria,Software & SaaS,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Lazio,Manufacturing & Logistics,2019-01-01
IT,Veneto,Software & SaaS,2019-01-01
IT,Lombardia,Travel & Hospitality,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lombardia,Software & SaaS,2019-01-01
IT,Piemonte,Clean Tech & Energy,2019-01-01
IT,Veneto,Entertainment & Media,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Lombardia,Software & SaaS,2019-01-01
IT,Abruzzo,E-Commerce & Retail,2019-01-01
IT,Abruzzo,Manufacturing & Logistics,2019-01-01
IT,Piemonte,Mobile,2019-01-01
IT,Lazio,Hardware & Semiconductors,2019-01-01
IT,Marche,Software & SaaS,2019-01-01
IT,Lombardia,Travel & Hospitality,2019-01-01
IT,Lazio,Mobile,2019-01-01
IT,Veneto,Manufacturing & Logistics,2019-01-01
IT,Abruzzo,Travel & Hospitality,2019-01-01
IT,Veneto,Education,2019-01-01
IT,Lombardia,Healthcare,2019-01-01
IT,Lazio,Analytics & AI,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Abruzzo,Biotechnology,2019-01-01
IT,Piemonte,Advertising & Marketing,2019-01-01
IT,Lombardia,Real Estate,2019-01-01
IT,Campania,Software & SaaS,2019-01-01
IT,Emilia-Romagna,Analytics & AI,2019-01-01
IT,Abruzzo,Software & SaaS,2019-01-01
IT,Sardegna,Advertising & Marketing,2019-01-01
IT,Emilia-Romagna,Analytics & AI,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Emilia-Romagna,Software & SaaS,2019-01-01
IT,Lombardia,Analytics & AI,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Lombardia,Biotechnology,2019-01-01
IT,Abruzzo,Finance & FinTech,2019-01-01
IT,Puglia,Mobile,2019-01-01
IT,Puglia,Finance & FinTech,2019-01-01
IT,Lombardia,Advertising & Marketing,2019-01-01
IT,Lazio,Other,2019-01-01
IT,Lazio,Finance & FinTech,2019-01-01
IT,Lombardia,Social & Communication,2019-01-01
IT,Piemonte,Software & SaaS,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Lombardia,Manufacturing & Logistics,2019-01-01
IT,Piemonte,Advertising & Marketing,2019-01-01
IT,Lombardia,Healthcare,2019-01-01
IT,Lombardia,Biotechnology,2019-01-01
IT,Lazio,Education,2019-01-01
IT,Emilia-Romagna,Other,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Abruzzo,Advertising & Marketing,2019-01-01
IT,Lazio,Software & SaaS,2019-01-01
IT,Puglia,Mobile,2019-01-01
IT,Veneto,Other,2019-01-01
IT,Piemonte,E-Commerce & Retail,2019-01-01
IT,Campania,E-Commerce & Retail,2019-01-01
IT,Emilia-Romagna,Software & SaaS,2019-01-01
IT,Abruzzo,Finance & FinTech,2019-01-01
IT,Campania,Advertising & Marketing,2019-01-01
IT,Abruzzo,Software & SaaS,2019-01-01
IT,Lombardia,Travel & Hospitality,2019-01-01
IT,Trentino-Alto Adige/Südtirol,Healthcare,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Lazio,Software & SaaS,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Sicilia,E-Commerce & Retail,2019-01-01
IT,Trentino-Alto Adige/Südtirol,Entertainment & Media,2019-01-01
IT,Lombardia,Education,2019-01-01
IT,Lombardia,Travel & Hospitality,2019-01-01
IT,Lombardia,Analytics & AI,2019-01-01
IT,Lombardia,Education,2019-01-01
IT,Puglia,Mobile,2019-01-01
IT,Lombardia,Software & SaaS,2019-01-01
IT,Piemonte,Software & SaaS,2019-01-01
IT,Lombardia,E-Commerce & Retail,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lazio,Software & SaaS,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lombardia,Real Estate,2019-01-01
IT,Piemonte,Analytics & AI,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Emilia-Romagna,Travel & Hospitality,2019-01-01
IT,Piemonte,Other,2019-01-01
IT,Veneto,Clean Tech & Energy,2019-01-01
IT,Lazio,Manufacturing & Logistics,2019-01-01
IT,Lombardia,Other,2019-01-01
IT,Lombardia,Biotechnology,2019-01-01
IT,Veneto,Travel & Hospitality,2019-01-01
IT,Lombardia,Clean Tech & Energy,2019-01-01
IT,Piemonte,Analytics & AI,2019-01-01
IT,Piemonte,Analytics & AI,2019-01-01
IT,Lombardia,Manufacturing & Logistics,2019-01-01
IT,Basilicata,Travel & Hospitality,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Basilicata,Manufacturing & Logistics,2019-01-01
IT,Lazio,Social & Communication,2019-01-01
IT,Lazio,Travel & Hospitality,2019-01-01
IT,Toscana,Healthcare,2019-01-01
IT,Campania,E-Commerce & Retail,2019-01-01
IT,Abruzzo,Other,2019-01-01
IT,Lombardia,Analytics & AI,2019-01-01
IT,Lazio,Entertainment & Media,2019-01-01
IT,Lombardia,Real Estate,2019-01-01
IT,Toscana,Software & SaaS,2019-01-01
IT,Piemonte,Manufacturing & Logistics,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Lombardia,Entertainment & Media,2019-01-01
IT,Lombardia,Healthcare,2019-01-01
IT,Emilia-Romagna,Clean Tech & Energy,2019-01-01
IT,Lazio,Entertainment & Media,2019-01-01
IT,Lombardia,Hardware & Semiconductors,2019-01-01
IT,Lombardia,Finance & FinTech,2019-01-01
IT,Veneto,Other,2019-01-01
IT,Lombardia,Analytics & AI,2019-01-01
IT,Liguria,Healthcare,2019-01-01
IT,Toscana,Entertainment & Media,2019-01-01
IT,Lombardia,Clean Tech & Energy,2019-01-01
IT,Veneto,Software & SaaS,2018-01-01
IT,Lombardia,E-Commerce & Retail,2018-01-01
IT,Calabria,Analytics & AI,2018-01-01
IT,Lombardia,Other,2018-01-01
IT,Trentino-Alto Adige/Südtirol,Travel & Hospitality,2018-01-01
IT,Lazio,Travel & Hospitality,2018-01-01
IT,Lombardia,Finance & FinTech,2018-01-01
IT,Piemonte,Finance & FinTech,2018-01-01
IT,Lazio,Other,2018-01-01
IT,Sicilia,Social & Communication,2018-01-01
IT,Trentino-Alto Adige/Südtirol,Other,2018-01-01
IT,Lombardia,Clean Tech & Energy,2018-01-01
IT,Campania,Security,2018-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Lombardia,Mobile,2018-01-01
IT,Veneto,Other,2018-01-01
IT,Lazio,Software & SaaS,2018-01-01
